BAS,-6.990745,155.886656,"Ballalae Airport"
FRE,-8.1075,159.576996,"Fera/Maringe Airport"
HIR,-9.4280004501343,160.05499267578,"Honiara International Airport"
MBU,-9.7475004196167,159.83900451660156,"Babanakira Airport"
AVU,-9.86833333333,160.410555556,"Avu Avu Airport"
IRA,-10.449700355500001,161.897994995,"Ngorangora Airport"
SCZ,-10.72029972076416,165.7949981689453,"Santa Cruz/Graciosa Bay/Luova Airport"
MUA,-8.327969551086426,157.26300048828125,"Munda Airport"
GZO,-8.09778022766,156.863998413,"Nusatupe Airport"
MNY,-7.416940212249756,155.56500244140625,"Mono Airport"
PRS,-9.641670227050781,161.4250030517578,"Parasi Airport"
OTV,-5.515,159.527777778,"Ontong Java Atoll Airstrip"
RNL,-11.533900260925293,160.06300354003906,"Rennell/Tingoa Airport"
EGM,-8.578889846801758,157.87600708007812,"Sege Airport"
NNB,-10.847994,162.454108,"Santa Ana Airport"
RUS,-9.861669540409999,160.824996948,"Marau Airport"
VAO,-7.585559844970703,158.7310028076172,"Suavanao Airport"
XYA,-9.092816,159.21841,"Yandina Airport"
AGK,-6.396388888890001,143.853611111,"Kagua Airport"
KGE,-7.3305,157.585,"Kaghau Airport"
KUE,-8.0262,156.94783,"Kukudu Airport"
KWS,-8.360508,160.775127,"Kwailabesi Airport"
AGL,-9.3375,149.155555556,"Wanigela Airport"
NAZ,-10.6758,162.2049,"Nana Airport"
RIN,-8.12639045715332,157.14300537109375,"Ringi Cove Airport"
RBV,-8.168060302734375,157.64300537109375,"Ramata Airport"
TLG,-9.108,160.149166667,"Tulaghi Heliport"
AGY,-16.514,128.9245,"Argyle Downs Airport"
AHJ,32.53154,102.35224,"Hongyuan Airport"
AHT,51.3777777778,179.259166667,"Amchitka Army Airfield"
AHY,-20.015833333299998,45.535,"Ambatolhy Airport"
AIE,-5.145699978,144.7307003,"Aiome Airport"
AIH,-7.342777777779999,141.2675,"Aiambak Airport"
AIC,7.279422,168.8257,"Ailinglaplap Airok Airport"
CEX,65.0518035889,-146.04699707,"Chena Hot Springs Airport"
SOL,64.5605,-164.4457,"Solomon State Field"
HED,55.801399231,-160.899002075,"Herendeen Bay Airport"
TWE,65.6792984009,-164.798995972,"Taylor Airport"
KTH,59.9631996155,-158.477005005,"Tikchik Lodge Seaplane Base"
NKI,55.849602,-133.227994,"Naukati Bay Seaplane Base"
LNI,70.91069794,-153.2420044,"Lonely Air Station"
CDL,65.907699585,-161.925994873,"Candle 2 Airport"
AOS,57.4715003967,-153.815002441,"Amook Bay Seaplane Base"
BSZ,58.2162017822,-157.352005005,"Bartletts Airport"
BSW,60.4230995178,-146.145996094,"Boswell Bay Airport"
AKM,10.8902777778,19.8172222222,"Zakuoma Airport"
TGE,32.4919013977,-85.7755966187,"Sharpe Field"
ALZ,56.8995018005,-154.248001099,"Alitak Seaplane Base"
PPE,31.351621,-113.305864,"Mar de Cortés International Airport"
AME,-15.6102777778,37.6813888889,"Alto Molocue Airport"
AMF,-4.10111111111,141.67,"Ama Airport"
AMU,-3.586,141.214333333,"Amanab Airport"
AMY,-17.6866666667,45.623888888900005,"Ambatomainty Airport"
ANH,-9.00138888889,160.225,"Anuha Island Resort Airport"
INU,-0.547458,166.919006,"Nauru International Airport"
ANZ,-25.0325,132.2748,"Angus Downs Airport"
ANL,-11.472299575800001,16.710899353,"Andulo Airport"
CNZ,-13.7106,19.861099,"Cangamba Airport"
DRC,-17.981924057006836,20.7680606842041,"Dirico Airport"
GGC,-12.6398773193,22.5868206024,"Lumbala Airport"
JMB,-14.698192596435547,16.070148468017578,"Jamba Airport"
KNP,-9.76937007904,15.4553194046,"Capanda Airport"
NDF,-9.275188446044922,14.977242469787598,"Ndalatandos Airport"
AOA,-9.0254,146.8,"Aroa Airport"
AOB,-4.90416666667,144.635833333,"Annanberg Airport"
AOD,11.4773,19.2874,"Abou-Deïa Airport"
APP,-8.97916666667,148.103611111,"Asapa Airport"
APR,-4.67666666667,142.540138889,"April River Airport"
AQY,60.966099,-149.126007,"Girdwood Airport"
QRF,-35.144,-60.4803,"Bragado Airport"
CSZ,-37.4333000183,-61.8833007812,"[Duplicate] Brigadier Hector Ruiz Airport"
CVI,-46.4318008423,-67.5186004639,"Caleta Olivia Airport"
CNT,-27.2164,-61.2103,"Charata Airport"
VGS,-35,-63,"General Villegas Airport"
LMD,-40.817699,-68.074699,"Los Menucos Airport"
SZQ,-26.815799713134766,-60.448299407958984,"Saenz Peña Airport"
VCF,-40.7000007629,-66.1500015259,"Valcheta Airport"
NCJ,-30.9575,-61.5283,"Sunchales Aeroclub Airport"
CPG,-40.7781,-62.9803,"Carmen De Patagones Airport"
PRQ,-26.753611,-60.492222,"Termal Airport"
OLN,-45.582371,-68.999841,"Colonia Sarmiento Airport"
ARP,-9.88333333333,149.483333333,"Aragip Airport"
ARX,40.2193055556,-74.0908333333,"Asbury Park Neptune Air Terminal"
TAV,-14.2292003632,-169.511001587,"Tau Airport"
ASZ,-6.009722222220001,150.368611111,"Asirim Airport"
ATN,-3.6695,152.438,"Namatanai Airport"
ATP,-3.1436111111100002,142.346805556,"Aitape Airport"
LYT,-24.1129,152.7156,"Lady Elliot Island Airstrip"
AGW,-12.145600318908691,142.1490020751953,"Agnew Airport"
AYD,-19.290800094604492,136.07899475097656,"Alroy Downs Airport"
BCK,-17.388299942,144.169006348,"[Duplicate] Bolwarra Airport"
BFC,-15.8736000061,145.330001831,"[Duplicate] Bloomfield Airport"
BVW,-12.6591997147,142.675003052,"[Duplicate] Batavia Downs Airport"
BYX,-13.19810009,136.227005005,"Baniyala Airport"
COB,-15.548299789428711,130.96200561523438,"Coolibah Airport"
CQP,-14.9709997177,145.311004639,"[Duplicate] Cape Flattery Airport"
CRJ,-31.894399642944336,132.29600524902344,"Coorabie Airport"
CRY,-15.501899719238281,128.53399658203125,"Carlton Hill Airport"
CSD,-17.947999954223633,135.91600036621094,"Cresswell Downs Airport"
CTR,-17.607000351,131.548995972,"[Duplicate] Cattle Creek Airport"
DYM,-23.761699676513672,141.14500427246094,"Diamantina Lakes Airport"
HAT,-11.7369003296,142.57699585,"[Duplicate] Heathlands Airport"
HIG,-16.4244003296,143.145996094,"[Duplicate] Highbury Airport"
HIS,-20.059999465942383,148.88099670410156,"Hayman Island Resort Seaplane Base"
HLV,-15.685799598693848,145.21499633789062,"Helenvale Airport"
KBD,-17.39780044555664,124.3550033569336,"Kimberley Downs Airport"
KGR,-25.84280014038086,133.29200744628906,"Kulgera Airport"
KOH,-15.888600349399999,142.438995361,"[Duplicate] Koolatah Airport"
KYF,-27.2768993378,120.096000671,"[Duplicate] Yeelirrie Airport"
MNW,-22.444000244099996,135.199005127,"[Duplicate] Macdonald Downs Airport"
MUP,-25.860000610399997,131.649993896,"[Duplicate] Mulga Park Airport"
MWY,-17.328899,141.886002,"Miranda Downs Airport"
MYO,-18.12470054626465,124.27200317382812,"Camballin Airport"
NKB,-18.4946994781,124.851997375,"[Duplicate] Noonkanbah Airport"
OKB,-24.959400177002,153.31500244141,"Orchid Beach Airport"
PEP,-14.144200325,130.091003418,"Peppimenarti Airport"
RDA,-18.95330047607422,135.2010040283203,"Rockhampton Downs Airport"
SSK,-19.166400909423828,128.1739959716797,"Sturt Creek Airport"
SWB,-21.510299682617188,119.36199951171875,"Shaw River Airport"
TPR,-22.746000289900003,117.869003296,"Tom Price Airport"
TWP,-17.363300323486328,143.75,"Torwood Airport"
WRW,-20.8442001343,120.702003479,"[Duplicate] Warrawagine Airport"
WSY,-20.27611,148.755,"[Duplicate] Whitsunday Airstrip"
ZVG,-17.78689956665039,127.66999816894531,"Springvale Airport"
AUI,-1.46055555556,143.064722222,"Aua Island Airport"
AUJ,-4.21566666667,142.823166667,"Ambunti Airport"
AUP,-9.930833,149.385667,"Agaun Airport"
AUS,30.2987223546,-97.6997852325,"Austin Robert Mueller Municipal"
AUV,-5.731111111110001,148.445277778,"Aumo Airport"
AWE,-0.545,9.444,"Alowe Airport"
AWR,-4.124,144.853,"Awar Airport"
AXF,38.74831,105.58858,"Alxa Left Banner Bayanhot Airport"
KPM,-5.38166666667,143.924722222,"Kompiam Airport"
BUA,-5.4223198890686035,154.67300415039062,"Buka Airport"
BRP,-7.6693,146.7594,"Biaru Airport"
CMU,-6.024290084838867,144.9709930419922,"Chimbu Airport"
MDM,-4.6204,143.4516,"Munduku Airport"
KPF,-8.5336,142.5049,"Kondobol Airport"
DNU,-6.1546,146.6772,"Dinangat Airport"
DOI,-10.7009,150.7218,"Doini Airport"
DAU,-9.08675956726,143.207992554,"Daru Airport"
EMS,-9.447,148.7628,"Embessa Airport"
XYR,-3.883986,141.792234,"Edwaki Airport"
EPT,-5.0412,141.6779,"Eliptamin Airport"
EGA,-6.9179,146.1053,"Engati Airstrip"
EMO,-9.1234,148.0415,"Emo River Airstrip"
ERU,-8.2538,146.9747,"Erume Airport"
MFZ,-6.1364,149.1183,"Meselia Airport"
FRQ,-5.208,141.6988,"Feramin Airport"
FAQ,-4.610468,141.960138,"Frieda River Airport"
FUM,-6.3933,142.4408,"Fuma Airport"
GKA,-6.081689834590001,145.391998291,"Goroka Airport"
GUG,-8.1286,146.8722,"Guari Airport"
GRL,-7.980713,147.213461,"Garasa Airport"
GUR,-10.3114995956,150.333999634,"Gurney Airport"
GAP,-6.053196,145.959047,"Gusap Airport"
PNP,-8.80453968048,148.309005737,"Girua Airport"
GBC,-6.1028,141.7393,"Gasuke Airport"
HBD,-6.32,142.4893,"Habi Airport"
HNI,-7.4223,146.4276,"Heiweni Airport"
HNN,-16.2457,142.1771,"Honinabi Airport"
HKN,-5.462170124053955,150.40499877929688,"Kimbe Airport"
HIT,-6.9406,143.059,"Haivaro Airport"
IMN,-6.7524,146.1072,"Imane Airport"
KGM,-5.671,141.03,"Kungim Airport"
IMD,-3.328,141.1573,"Imonda Airport"
IAL,-6.2782,143.9944,"Ialibu Airport"
WIU,-4.689522,149.440112,"Witu Airport"
KGH,-8.5289,147.4603,"Yongai Airport"
LSA,-8.505820274353027,151.08099365234375,"Losuia Airport"
KPA,-5.3883,142.4977,"Kopiago Airport"
UNG,-6.1257100105285645,141.28199768066406,"Kiunga Airport"
KNE,-5.2903,144.7072,"Kanainj Airport"
KRI,-7.424379825592041,144.2500762939453,"Kikori Airport"
KMA,-7.96361017227,145.770996094,"Kerema Airport"
KRX,-4.557,145.9404,"Kar Kar Airport"
KIE,-6.305417,155.728139,"Aropa Airport"
KUQ,-7.135083,143.276111,"Kuri Airport"
KVG,-2.57940006256,150.807998657,"Kavieng Airport"
LNV,-3.04361009598,152.628997803,"Londolovit Airport"
LAB,-5.7204,148.0566,"Lab Lab Airport"
LWI,-6.3344,146.6458,"Lowai Airport"
LPN,-6.3917,146.3434,"Leron Plains Airport"
LNG,-8.2799,146.2765,"Lese Airport"
LSJ,-5.3604,147.0177,"Long Island Airport"
AYM,24.467,54.6103,"Yas Island Seaplane Base"
MRM,-9.1908,147.6219,"Manari Airport"
OBM,-7.74,147.59,"Morobe Airport"
MAG,-5.20707988739,145.789001465,"Madang Airport"
HGU,-5.826789855957031,144.29600524902344,"Mount Hagen Kagamuga Airport"
GUV,-6.280859,142.420775,"Mougulu Airport"
MDU,-6.14774,143.656998,"Mendi Airport"
MAS,-2.06189,147.423996,"Momote Airport"
MXH,-6.36332988739,143.238006592,"Moro Airport"
MIS,-10.689200401299999,152.837997437,"Misima Island Airport"
MWG,-6.9736,145.8849,"Marawaka Airport"
NKN,-5.837,146.4533,"Nankina Airport"
GBF,-6.567778,144.703058,"Negarbo(Negabo) Airport"
MFO,-5.577778,151.792333,"Manguna Airport"
KSB,-6.3819,146.9859,"Kasonombe Airport"
NMN,-6.32183,145.070667,"Nomane Airport"
NBA,-6.2412,145.2424,"Nambaiyufa Airport"
LAE,-6.569803,146.725977,"Nadzab Airport"
KGB,-6.2239,147.2152,"Konge Airport"
OKP,-5.2261,142.2259,"Oksapmin Airport"
HOC,-7.3984,145.8827,"Komako Airport"
KCJ,-7.2714,143.5952,"Komaio Airport"
KDE,-5.6952,142.7441,"Koroba Airport"
PGB,-7.0226,141.5605,"Pangoa Airport"
PGN,-6.386,144.1084,"Pangia Airport"
MPF,-7.979,143.1694,"Mapoda Airport"
PMN,-9.7469,149.4766,"Pumani Airport"
POM,-9.443380355834961,147.22000122070312,"Port Moresby Jacksons International Airport"
SPH,-8.3038,147.1659,"Sopu Airport"
SXA,-6.0908,147.5955,"Sialum Airport"
RMN,-5.89722222222,141.271666667,"Rumginae Airport"
KMR,-6.4921,144.823,"Karimui Airport"
MWI,-5.13,143.4829,"Maramuni Airport"
MRH,-4.3615,141.785,"May River Airstrip"
SBE,-6.10444444444,142.278333333,"Suabi Airport"
NIS,-2.66222222222,151.997777778,"Simberi Airport"
SIL,-9.07355555556,148.38925,"Sila Airport"
SBV,-5.5765,155.0489,"Sabah Airport"
SIM,-5.278611111110001,144.544722222,"Simbai Airport"
SBC,-5.315,141.752,"Selbang Airport"
SPV,-3.8821,143.6734,"Sepik Plains Airport"
SXW,-5.9701,148.8543,"Sauren Airport"
MBV,-6.345,147.591,"Masa Airport"
TIZ,-5.84499979019,142.947998047,"Tari Airport"
TBG,-5.2786102294921875,141.2259979248047,"Tabubil Airport"
TPI,-8.35666666667,146.989166667,"Tapini Airport"
RAB,-4.34045982361,152.380004883,"Tokua Airport"
TKW,-5.24366666667,142.165194444,"Tekin Airport"
TEP,-5.9553,146.5595,"Tep Tep Airport"
TSW,-7.0695,146.1272,"Tsewi Airport"
TRJ,-5.614,141.0421,"Tarakbits Airport"
TWY,-7.4463,146.1067,"Tawa Airport"
TKB,-7.6808,146.5503,"Tekadu Airport"
AYU,-6.33805555556,145.904166667,"Aiyura Airport"
UMC,-7.0214,145.966,"Umba Airport"
URU,-9.5162,148.5591,"Uroubi Airport"
UPR,-8.5411,142.6503,"Upiara Airport"
UVO,-6.0178,150.9557,"Uvol Airport"
TLW,-5.2726,150.0089,"Talasea Airport"
TCJ,-4.0165,143.1329,"Torembi Airport"
VAI,-2.6926,141.3028,"Vanimo Airport"
TON,-6.6552,155.4326,"Tonu Airport"
WAO,-6.98944444444,145.075111111,"Wabo Airport"
WBM,-5.6433000564575195,143.89500427246094,"Wapenamanda Airport"
WAJ,-6.9523,142.6557,"Wawoi Falls Airport"
WWK,-3.58383011818,143.669006348,"Wewak International Airport"
WOA,-6.796861111110001,145.891944444,"Wonenara Airport"
WKN,-5.8603,155.2223,"Wakunai Airport"
WSU,-5.96170944919,147.19822526,"Wasu Airport"
WTP,-8.54583333333,147.2525,"Woitape Airport"
WUG,-7.345555555560001,146.718611111,"Wau Airport"
YVD,-7.548,146.188,"Yeva Airport"
SMJ,-7.75,146.9273,"Sim Airport"
WEP,-8.6184,141.1381,"Weam Airport"
AYY,6.86,81.82388888890002,"Arugam Bay SPB"
KYX,-6.09,147.0117,"Yalumet Airport"
KSX,-6.6015,146.1813,"Yasuru Airport"
AYZ,40.71,-73.4,"Zahn's Airport"
WUM,-6.0491,149.337,"Wasum Airport"
ZXT,40.4955422161,49.9768066406,"Zabrat Airport"
HAE,36.191600799599996,-113.092002869,"Lava Falls Heliport"
AZB,-10.2991666667,149.338333333,"Amazon Bay Airport"
BAJ,-4.8833333333299995,149.133333333,"Bali Airport"
BAP,-10.3432,149.6414,"Baibara Airport"
BKG,36.532082,-93.200544,"Branson Airport"
BCJ,37.964777777799995,-105.776666667,"Baca Grande Airfield"
BCP,-5.863611111110001,146.4925,"Bambu Airport"
BCW,-21.853300094604492,35.43830108642578,"Benguera Island Airport"
BCZ,-13.780833333299999,136.201666667,"Milyakburra Airport"
ILL,45.11769867,-95.13040161,"Willmar Municipal -John L Rice Field"
BDZ,-6.34722222222,146.942222222,"Baindoung Airport"
BEA,-8.64,146.5083,"Bereina Airport"
BER,52.351388888900004,13.493888888899999,"Berlin Brandenburg Airport (U.C.)"
HKV,41.871799469,25.6047992706,"Malevo Airport"
JAM,42.4548988342,26.3521995544,"Bezmer Air Base"
JEG,68.7218017578,-52.7846984863,"Aasiaat Airport"
LLU,60.46445,-45.56917,"Alluitsup Paa Heliport"
QGQ,67.9406628551,-53.6218696833,"Attu Heliport"
UAK,61.1604995728,-45.4259986877,"Narsarsuaq Airport"
JCH,68.822815547,-51.1734473705,"Qasigiannguit Heliport"
CNP,70.7431030273,-22.6504993439,"Neerlerit Inaat Airport"
DUN,76.525,-68.8,"Dundas Airport"
QFG,60.6197196536,-45.9140619636,"Eqalugaarsuit Heliport"
GOH,64.19090271,-51.6781005859,"Godthaab / Nuuk Airport"
JGO,69.251181993,-53.5148763657,"Qeqertarsuaq Heliport"
QFI,68.1472255861,-53.1735277176,Iginniarfik
QRY,68.14088100629999,-53.4414589405,"Ikerassaarsuk Heliport"
XIQ,69.0809150007,-51.1143153906,"Ilimanaq Heliport"
QJI,68.6342530984,-51.8322622776,"Ikamiut Heliport"
JJU,60.715684155299996,-46.0299186409,"Qaqortoq Heliport"
JAV,69.2432022095,-51.0570983887,"Ilulissat Airport"
QPW,68.3126574861,-53.4602075815,"Kangaatsiaq Heliport"
KUS,65.573600769,-37.1236000061,"Kulusuk Airport"
QJE,68.85792599759999,-53.123295307199996,"Kitsissuarsuit Heliport"
JSU,65.4124984741,-52.9393997192,"Maniitsoq Airport"
JNN,60.141883975899994,-45.232976675,"Nanortalik Heliport"
JNS,60.9172827256,-46.059923172,"Narsaq Heliport"
BGP,-2.1713,10.2088,"Bongo Airport"
JFR,62.0147361755,-49.6709365845,"Paamiut Airport"
QQT,69.9958611087,-51.3009166718,"Qeqertaq Heliport"
NAQ,77.4886016846,-69.3887023926,"Qaanaaq Airport"
OBY,70.4882288244,-21.971679925900002,"Ittoqqortoormiit Heliport"
SFJ,67.0122218992,-50.7116031647,"Kangerlussuaq Airport"
QOQ,60.537778,-46.024722,"Saarloq Heliport"
JHS,66.9513015747,-53.7293014526,"Sisimiut Airport"
THU,76.5311965942,-68.7032012939,"Thule Air Base"
JUV,72.7901992798,-56.1305999756,"Upernavik Airport"
UMD,70.6804279261,-52.111630439799995,"Uummannaq Heliport"
JQA,70.7341995239,-52.6962013245,"Qaarsut Airport"
BHL,28.9786,-113.560997,"Bahía de los Ángeles Airport"
BHT,-23.3638888889,141.562777778,"Brighton Downs Airport"
AEY,65.66000366210938,-18.07270050048828,"Akureyri Airport"
BIU,65.64129638671875,-23.546199798583984,"Bildudalur Airport"
BGJ,65.51640319824219,-13.805000305175781,"Borgarfjörður eystri Airport"
BJD,66.02189636230469,-14.824399948120117,"Bakkafjörður Airport"
BLO,65.6449966430664,-20.287500381469727,"Hjaltabakki Airport"
BQD,65.07530212402344,-21.80030059814453,"Búðardalur Airport"
BXV,64.79000091552734,-14.02280044555664,"Breiðdalsvík Airport"
DJU,64.64420318603516,-14.28279972076416,"Djúpivogur Airport"
EGS,65.2833023071289,-14.401399612426758,"Egilsstaðir Airport"
FAS,64.9317016602,-14.0606002808,"Fáskrúðsfjörður Airport"
FAG,63.874698638916016,-16.64109992980957,"Fagurhólsmýri Airport"
GUU,64.99140167236328,-23.224700927734375,"Grundarfjörður Airport"
GJR,65.99530029296875,-21.326900482177734,"Gjögur Airport"
GRY,66.5458,-18.0173,"Grímsey Airport"
HVK,65.70469665527344,-21.696399688720703,"Hólmavík Airport"
HFN,64.295601,-15.2272,"Hornafjörður Airport"
FLI,66.0141804294,-23.4416913986,"Holt Airport"
HZK,65.952301,-17.426001,"Húsavík Airport"
HVM,65.26640319824219,-20.846900939941406,"Krókstaðarmelar Airport"
HLO,66.05000305175781,-23.69610023498535,"Ingjaldssanður Airport"
IFJ,66.05809783935547,-23.135299682617188,"Ísafjörður Airport"
BIJ,-5.578,146.339,"Biliau Airport"
KEF,63.985000610352,-22.605600357056,"Keflavik International Airport"
OPA,66.31079864501953,-16.466699600219727,"Kópasker Airport"
SAK,65.73169708249999,-19.572799682599996,"Sauðárkrókur Airport"
NOR,65.13189697265625,-13.746399879455566,"Norðfjörður Airport"
OFJ,66.08329772949219,-18.66670036315918,"Ólafsfjörður Airport"
PFJ,65.555801,-23.965,"Patreksfjörður Airport"
RHA,65.45262908935547,-22.20611572265625,"Reykhólar Airport"
OLI,64.9113998413,-23.8230991364,"Rif Airport"
RFN,66.40640258789062,-15.918299674987793,"Raufarhöfn Airport"
RKV,64.1299972534,-21.9405994415,"Reykjavik Airport"
MVA,65.65579986572266,-16.918100357055664,"Reykjahlíð Airport"
SIJ,66.133301,-18.9167,"Siglufjörður Airport"
SYK,65.05809783935547,-22.794200897216797,"Stykkishólmur Airport"
TEY,65.87030029296875,-23.559999465942383,"Þingeyri Airport"
THO,66.21849822998047,-15.335599899291992,"Thorshofn Airport"
VEY,63.42430114746094,-20.278900146484375,"Vestmannaeyjar Airport"
VPN,65.72059631347656,-14.850600242614746,"Vopnafjörður Airport"
BIZ,-5.28611111111,142.033055556,"Bimin Airport"
BJE,11.199444444400001,28.5230555556,"Baleela Airport"
BJQ,19.8730555556,56.067777777799996,"Bahja Airport"
BJT,6.431,79.996,"Bentota River Waterdrome"
PRN,42.5728,21.035801,"Priština International Airport"
BMH,-6.37316666667,144.637,"Bomai Airport"
BMQ,-3.98191,39.730768,"Bamburi Airport"
BMZ,-7.8485,143.2433,"Bamu Airport"
BNF,57.088799,-134.833146,"Baranof Warm Springs Float and Seaplane Base"
BNM,-9.107777777779999,147.666722222,"Bodinumu Airport"
BNQ,7.611944444440001,126.568888889,"Baganga airport"
BNT,-5.742222222220001,145.2275,"Bundi Airport"
BNV,-6.433,146.825,"Boana Airport"
BNZ,-5.807,144.623,"Banz Airport"
RBQ,-14.427900314299999,-67.4968032837,"Rurenabaque Airport"
BVL,-13.583333015400001,-63.5833320618,"Baures Airport"
BOF,38.842899322499996,-77.0160980225,"Bolling Air Force Base"
BOK,42.0746,-124.290001,"Brookings Airport"
BOQ,-6.5427,155.3419,"Boku Airport"
BOT,-7.237257,141.1063222,"Bosset Airport"
BOV,-3.3834,153.2812,"Boang Airport"
BPF,-8.56202777778,158.119305556,"Batuna Aerodrome"
BQV,58.4552001953,-135.884994507,"Bartlett Cove Seaplane Base"
TUZ,-6.7488,-51.1478,"Tucumã Airport"
ALT,-1.917,-54.7231,"Alenquer Airport"
SWM,-11.671699523925781,-51.43470001220703,"Suia-Missu Airport"
